,filename,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,NASA_m2_cm3,NASA_m2_g,AV_VF,AV_cm3_g,NAV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,Extension,FSR_overlap,from_CSD,public,DISORDER,CSD_overlap_inCoRE,CSD_of_WoS_inCoRE,CSD_overlap_inCCDC,date_CSD,DOI_public,Note,Matched_CSD_of_CoRE,Possible_List_CSD_of_CoRE,,,,,,,,,,,,,,
8357,OXOLIX_clean,19.35508,13.01395,19.35508,0.678681,1213.44,1787.93,75.8072,111.698,0.7392,1.08917,0.000294689,Zr,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8358,OXOZUY_clean,8.19821,4.66417,8.1974,0.956716,1690.02,1766.48,0,0,0.6112,0.638852,0,Tb,Yes,Tb,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8360,OXUPUT_clean,9.06209,8.39643,9.06209,1.93215,1090.05,564.166,13.9927,7.24204,0.573,0.296561,0,U,Yes,U,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8361,OYAJAB02_clean,10.62211,8.96363,10.61102,1.15395,1871.28,1621.63,0,0,0.6574,0.569694,0.000173317,Y,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8362,OYAJEF02_clean,10.6357,8.92587,10.63112,1.44455,1881.91,1302.76,0,0,0.6538,0.452596,0.000138451,Er,Yes,Er,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8363,OYAJIJ02_clean,10.70872,8.94342,10.70872,1.40706,1892.43,1344.95,0,0,0.6626,0.47091,0.00014214,Gd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8364,OYAJOP02_clean,10.65369,9.02741,10.65369,1.41082,1908.13,1352.5,0,0,0.6662,0.472208,0.000141762,Tb,Yes,Tb,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8365,OYAJUV02_clean,10.72437,8.96611,10.72437,1.4662,1886.36,1286.56,0,0,0.6562,0.44755,0.000136407,Yb,Yes,Yb,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8366,OYAKAC02_clean,10.84931,8.93162,10.8375,1.42421,1898.38,1332.94,0,0,0.6618,0.464679,0.000140429,Dy,Yes,Dy,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8367,OYEBIE_clean,4.32919,3.1465,4.32311,1.30552,0,0,460.007,352.354,0.4408,0.337642,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8369,OYERER_clean,14.32515,11.45272,14.00664,0.462369,2190.15,4736.81,0,0,0.8394,1.81543,0,"Cu,Cr",Yes,"Cu,Cr",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8370,OYERIV_clean,14.68028,11.95217,14.68028,0.792697,1463.31,1845.99,123.823,156.204,0.696,0.878015,0,"Cr,Mn",Yes,Cr,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8371,OYEROB_clean,9.45168,7.14174,9.44893,0.790347,2325.92,2942.91,0.982216,1.24277,0.7298,0.923392,0,"Cd,Cr",Yes,"Cd,Cr",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8372,OYERUH_clean,7.57942,6.42809,7.56103,1.08661,1656.01,1524.01,185.649,170.851,0.6376,0.586778,0,"Cd,Cr",Yes,"Cd,Cr",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8373,OYEWEW_clean,9.10111,6.40889,9.10064,0.579676,2406.76,4151.9,0,0,0.7488,1.29176,0,Al,Yes,Al,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8374,OYEWIA_clean,10.37041,7.95909,10.26711,0.677921,2034.96,3001.77,0,0,0.7108,1.0485,0,Al,Yes,Al,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8376,OYIVEY_clean,8.41834,4.77784,8.41834,1.02358,1872.15,1829.01,0.0951624,0.0929698,0.626,0.611576,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8377,OYIVIC_clean,5.5413,4.80567,5.5333,1.19582,1382.4,1156.02,0,0,0.5784,0.483684,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8378,OYIVOI_clean,5.54513,4.92009,5.54513,1.34386,1289.96,959.889,0,0,0.5594,0.416262,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8379,OYIXIE_clean,12.11276,4.27395,12.08865,2.21005,1404.18,635.361,0,0,0.5318,0.240628,0,Zn,No, ,clean,Y,Y,N,DISORDER,N,,,,,,,,,,,,,,,,,,,,,
8380,OYODAI_clean,9.5813,2.47939,9.5813,0.948641,0,0,1334.1,1406.33,0.5792,0.610558,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8381,OYODEM_clean,8.97217,5.22903,8.95799,1.02325,1084.09,1059.46,0,0,0.5442,0.531835,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8382,OYODIQ_clean,10.86825,2.81795,10.86825,1.85304,0,0,1381.69,745.633,0.584,0.315157,0,Zn,Yes,Zn,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8384,OYOVOP_clean,6.07579,5.04225,6.06489,1.15877,1135.77,980.15,0,0,0.503,0.43408,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8385,OYUJUO_clean,7.9102,4.40759,7.52583,1.05143,1093.74,1040.23,497.525,473.188,0.5964,0.567227,0,Ni,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8387,OZASOZ_clean,12.0686,4.7874,12.0686,0.713789,1872.2,2622.9,0,0,0.6712,0.940333,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8388,OZASUF_clean,11.26298,4.26397,11.26298,0.731385,1767.01,2415.98,0,0,0.665,0.909233,0,Zn,Yes,Zn,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8393,OZOPEA_clean,4.74731,3.27504,4.36727,1.27474,0,0,378.286,296.755,0.444,0.348306,0,Co,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8394,OZOPIE_clean,4.75756,3.26708,4.27848,1.27795,0,0,359.537,281.338,0.445,0.348213,0,Co,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8395,OZUKOK_clean,3.16387,2.62769,3.1385,2.45915,0,0,0,0,0.3182,0.129394,0,Cu,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8396,OZUKOL_clean,11.66314,11.04095,11.6623,1.07501,1570.69,1461.09,0,0,0.6578,0.611902,0,Mn,Yes,Mn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8398,OZUKUR_clean,11.77684,11.08852,11.77544,1.07383,1569.26,1461.37,0,0,0.6592,0.613879,0,Mn,Yes,Mn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8397,OZUKUR01_clean,12.00308,11.20848,12.00308,1.04914,1577.91,1504.01,0,0,0.6712,0.639764,0,Mn,Yes,Mn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8399,OZULAY_clean,11.76704,10.98127,11.76502,1.07223,1568.4,1462.75,0,0,0.6546,0.610504,0,Mn,Yes,Mn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8400,OZULUS_clean,11.30509,10.53212,11.30463,1.32172,1536.26,1162.31,0,0,0.6386,0.483157,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8402,OZUMAZ_clean,11.32593,10.60044,11.32547,1.32216,1533.89,1160.14,0,0,0.6396,0.483754,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8401,OZUMAZ01_clean,11.42001,10.68224,11.42001,1.32181,1528.59,1156.43,0,0,0.6378,0.482518,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8403,OZUMIH_clean,11.34307,10.585,11.34288,1.32207,1537.23,1162.75,0,0,0.6412,0.484999,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8406,PACGIM_clean,5.65368,4.16479,5.64778,1.04531,2243.67,2146.41,0,0,0.631,0.603646,0,Th,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8407,PACHUZ_clean,6.79007,4.6859,6.79007,1.67751,614.316,366.207,0,0,0.439,0.261697,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8408,PACWOG_clean,6.59434,3.00655,6.5577,1.38494,0,0,993.59,717.423,0.4848,0.350051,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8411,PACZOK_clean,14.42262,6.94223,14.41025,1.08844,2172.35,1995.84,0,0,0.7086,0.651024,0,V,Yes,V,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8412,PACZUQ_clean,6.93068,4.23947,6.93068,1.54491,905.644,586.213,0,0,0.4772,0.308886,0,Pr,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8414,PADHIM_clean,4.89943,3.0444,4.89943,2.15706,0,0,539.608,250.159,0.4582,0.212418,0,Ba,Yes,Ba,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8415,PAFMUH_clean,4.1569,3.45207,4.13312,1.53558,373.555,243.267,0,0,0.4318,0.281197,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8416,PAFNAO_clean,4.15703,3.0112,4.08682,1.70276,0,0,213.746,125.529,0.3864,0.226925,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8418,PAFPAQ_clean,5.28386,3.44747,5.28386,1.19934,479.324,399.658,113.659,94.7681,0.5458,0.455085,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8419,PAFPUK_clean,22.98462,11.566,22.98462,0.615404,1665.6,2706.51,0,0,0.8078,1.31263,0,In,Yes,In,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8420,PAFXUS_clean,6.73334,3.00963,5.81791,1.29702,0,0,842.521,649.584,0.488,0.376248,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8421,PAGFUZ_clean,4.29972,3.05124,4.28072,1.79683,0,0,742.99,413.501,0.5608,0.312106,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8422,PAHPOG_clean,7.73062,5.40152,7.60787,0.954052,1660.24,1740.2,0,0,0.5924,0.620931,0,"Ag,Fe",Yes,Ag,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8423,PAJRUQ_clean,11.80999,11.23461,11.7998,0.847503,1715.48,2024.16,0,0,0.6962,0.821472,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8424,PAJSAX_clean,11.72543,11.19673,11.71838,0.847503,1673.18,1974.24,0,0,0.6882,0.812032,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8427,PAKXIK_clean,5.56128,3.90775,5.56038,1.25158,1486.65,1187.82,19.61,15.6682,0.5744,0.458939,0,Cd,Yes,Cd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8428,PALTIH_clean,11.04439,8.71548,11.04439,0.72332,1810.35,2502.84,0,0,0.6956,0.961677,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8429,PALTON_clean,12.85281,10.88454,12.85281,0.723595,1862.94,2574.56,0,0,0.677,0.935606,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8430,PALTUT_clean,9.78664,6.50863,9.77315,0.991312,1349.91,1361.74,89.4783,90.2624,0.6092,0.614539,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8434,PAMHIW_clean,9.2687,4.50421,9.2687,0.952087,1296.4,1361.64,427.264,448.766,0.6164,0.64742,0,Cu,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8435,PAMTII_clean,12.14001,5.49468,12.1397,0.953828,2043.58,2142.5,0,0,0.7082,0.742482,0,Er,Yes,Er,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8436,PAMTOO_clean,12.35154,5.62136,12.35154,0.923606,1995.9,2160.98,0,0,0.7096,0.768293,0,Dy,Yes,Dy,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8437,PAMTUU_clean,12.40087,5.62514,12.40087,0.908425,2011.92,2214.73,0,0,0.6952,0.76528,0,Tb,Yes,Tb,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8438,PAMVEG_clean,4.06328,3.71255,4.05877,1.30742,297.768,227.753,0,0,0.4276,0.327056,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8439,PANRUS01_clean,6.92222,3.22016,6.92222,1.49083,0,0,1352.99,907.541,0.5502,0.369057,0,Al,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8440,PANYEK_clean,7.44409,5.56074,7.44409,1.10649,1856.56,1677.88,0,0,0.6224,0.562497,0,Cd,Yes,Cd,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8441,PANYEL_clean,4.84206,2.81047,4.84206,1.39263,0,0,445.377,319.811,0.455,0.326721,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8444,PAPKAV_clean,4.35101,2.50229,4.34001,1.39595,0,0,265.217,189.99,0.3888,0.278519,0,Co,Yes,Co,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8447,PAPLUQ_clean,7.0253,6.15293,6.80668,1.10438,1625.39,1471.77,0,0,0.6056,0.548363,0,Cu,Yes,Cu,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8448,PAPNUR_clean,3.73346,2.92456,3.73346,1.5932,0,0,68.8519,43.2161,0.409,0.256716,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8449,PAPPAZ_clean,3.89479,2.49138,3.89479,1.21711,0,0,104.905,86.1921,0.4426,0.36365,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8450,PAPPED_clean,3.63331,2.44359,3.63331,1.17812,0,0,66.0073,56.0277,0.4532,0.384681,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8451,PAPPIH_clean,3.83347,2.61175,3.83347,1.15257,0,0,145.715,126.426,0.4648,0.403272,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8452,PAPROO_clean,7.19025,5.05276,7.19025,1.91608,861.592,449.664,0,0,0.4326,0.225774,0,"Cu,Tb",No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8453,PAPRUU_clean,7.39284,4.83476,7.39284,1.80811,810.66,448.345,0,0,0.438,0.242241,0,"La,Ni",No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8454,PAPVAF_clean,10.09597,6.84011,9.58875,0.817097,2396.15,2932.52,0,0,0.7324,0.896344,0,Pr,Yes,Pr,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8457,PAPXUB_clean,4.14867,3.74838,4.12901,1.41027,380.17,269.572,0,0,0.4056,0.287604,0,Cd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8460,PAQFIY_clean,5.05326,4.13605,4.92661,1.63353,534.842,327.416,79.4788,48.6547,0.4352,0.266418,0,Cd,Yes,Cd,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8461,PAQJUM_clean,6.1772,2.70883,6.17711,1.68004,0,0,979.734,583.161,0.5026,0.299159,0,Al,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8462,PAQMAY_clean,16.51036,13.08019,16.51036,0.865049,1760.16,2034.75,0,0,0.7388,0.854055,0,Tb,Yes,Tb,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8466,PAQTIM01_clean,5.32259,4.30506,5.01254,1.24459,1123.14,902.423,0,0,0.5186,0.416685,0,"Cs,Ni,Fe",Yes,"Cs,Ni",clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8469,PAQTOS_clean,5.12845,3.67184,5.12666,1.49187,656.885,440.311,0,0,0.4242,0.284342,0,"Rb,Ni,Fe",Yes,"Rb,Ni",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8468,PAQTOS01_clean,5.34694,4.43851,5.11469,1.16788,1174.04,1005.27,0,0,0.5266,0.450904,0,"Rb,Ni,Fe",Yes,"Rb,Ni",clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8470,PAQVEK_clean,5.27989,4.58936,5.26433,1.11804,1118.78,1000.66,0,0,0.502,0.449,0,"Ni,Fe,K",Yes,"Ni,K",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8471,PAQVIO_clean,5.41366,4.38006,5.24958,1.11287,1234.45,1109.25,0,0,0.518,0.465464,0,"Na,Ni,Fe",Yes,"Na,Ni",clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8474,PARHAS_clean,6.90619,6.37667,6.76731,0.69817,2236.54,3203.43,0,0,0.6838,0.979418,0,Ca,Yes,Ca,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8475,PARHEW_clean,7.38605,6.67234,7.38605,0.632325,2400.53,3796.35,0,0,0.7148,1.13043,0,Ca,Yes,Ca,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8476,PARKUQ01_clean,6.67552,5.18428,6.65544,1.17133,2054.42,1753.92,0,0,0.6446,0.550316,0,Cd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8478,PARMIG_clean,4.62483,4.28304,4.62483,1.33462,793.109,594.261,0,0,0.4652,0.348565,0,Ni,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8479,PARNIH_clean,8.32489,6.77668,8.32489,0.861017,1951.67,2266.71,0,0,0.6712,0.779544,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8480,PARNON_clean,7.81335,6.23608,7.8124,0.973393,1971.82,2025.72,0,0,0.6118,0.628523,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8481,PARPII_clean,2.91901,2.58681,2.91901,1.43708,0,0,0,0,0.389,0.270689,0,Al,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8482,PARSAF_clean,6.81897,3.63122,6.59432,1.17917,1741.83,1477.16,0,0,0.6012,0.509849,0,"Ca,In",Yes,"Ca,In",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8483,PARSEJ_clean,7.10918,3.63338,7.10142,1.23949,1731.43,1396.89,0,0,0.5994,0.483586,0,"Sr,In",Yes,"Sr,In",clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8484,PARVUB_clean,4.97222,2.54199,3.47454,1.3463,0,0,114.285,84.8882,0.4032,0.299488,0,Co,Yes,Co,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8485,PARWAJ_clean,3.87368,2.86414,3.8215,2.23614,0,0,166.04,74.2531,0.4062,0.181653,0,Zn,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8486,PASKAX_clean,4.53301,2.83696,4.53301,1.51238,0,0,226.279,149.618,0.399,0.263822,0,Cd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8492,PATLON_clean,3.96425,3.04978,3.96425,2.41965,0,0,63.7256,26.3367,0.2736,0.113074,0,Cd,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8496,PATWOY_clean,7.80785,6.68696,7.80785,0.911859,1500.87,1645.94,0,0,0.5982,0.656023,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8498,PAVLOO_clean,4.63098,4.29599,4.63098,1.36764,915.445,669.362,13.6565,9.98545,0.5494,0.401715,0,Ag,Yes,Ag,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8499,PAVLUU_clean,4.63882,4.30308,4.62516,1.35126,957.266,708.425,15.7994,11.6924,0.5544,0.410284,0,Ag,Yes,Ag,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8500,PAVMAB_clean,4.70831,4.3739,4.70531,1.34518,952.077,707.768,16.532,12.2898,0.553,0.411097,0,Ag,Yes,Ag,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8501,PAXWOB_clean,4.51056,3.21115,4.50626,1.76504,0,0,722.496,409.338,0.5848,0.331324,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8503,PEBCAA_clean,4.95801,3.02326,4.89301,1.87387,0,0,946.103,504.893,0.5454,0.291056,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8504,PEBNEP_clean,4.70974,3.99855,4.70974,1.47945,319.51,215.966,0,0,0.4064,0.274697,0,"Cu,Co",Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8506,PEBXIF_clean,4.95285,4.32335,4.94452,1.35137,674.505,499.127,0,0,0.4188,0.309907,0,Ni,No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8509,PECLEP_clean,5.39206,3.58035,5.25926,1.26009,1193.65,947.27,0,0,0.492,0.390447,0,Co,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8513,PEDMOB_clean,6.13543,5.59613,6.13543,1.47554,899.4,609.538,0,0,0.4724,0.320153,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8514,PEDRIA_clean,15.09269,7.93434,15.07573,0.589901,2245.43,3806.46,0,0,0.8114,1.37549,0,Zn,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8515,PEFJUF_clean,6.61682,6.0615,6.61682,1.19245,2068.35,1734.53,0,0,0.6212,0.520944,0,Al,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8517,PEFRID_clean,9.83364,8.16227,9.74315,1.01836,1671.9,1641.77,0,0,0.6476,0.635927,0,Sm,Yes,Sm,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8516,PEFRID01_clean,6.55951,5.47634,6.55951,1.31717,1348.3,1023.64,0,0,0.552,0.419081,0,Sm,Yes,Sm,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8519,PEFRUP_clean,9.50189,8.00757,9.50189,1.0519,1670.24,1587.83,0,0,0.6432,0.611463,0,Gd,Yes,Gd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8518,PEFRUP01_clean,6.70842,5.60789,6.69161,1.32053,1380.71,1045.57,0,0,0.5546,0.419982,0,Gd,Yes,Gd,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8520,PEFSEA_clean,4.38811,2.87938,4.38811,1.28358,0,0,503.068,391.926,0.5232,0.407611,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8521,PEFSUQ_clean,6.71056,3.90525,6.68671,1.19472,875.451,732.768,0,0,0.5094,0.426377,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8522,PEFTAX_clean,4.53798,2.87105,4.42771,1.28344,0,0,549.949,428.498,0.4986,0.388489,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8523,PEGBAG_clean,4.42914,3.59275,4.42914,1.43063,530.361,370.719,0,0,0.4708,0.329086,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8526,PEGBEK_clean,4.24596,3.43738,4.24216,1.43178,545.581,381.051,0,0,0.4732,0.330498,0,Zn,Yes,Zn,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8524,PEGBEK01_clean,4.25489,3.43767,4.2496,1.42831,539.995,378.065,0,0,0.4754,0.332841,0,Zn,Yes,Zn,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8525,PEGBEK02_clean,4.27091,3.47369,4.24267,1.41967,570.145,401.603,0,0,0.4788,0.337261,0,Zn,Yes,Zn,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8527,PEGBUA_clean,4.24178,3.44241,4.23659,1.42808,542.261,379.715,0,0,0.474,0.331915,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8528,PEGCAH_clean,4.41751,3.55963,4.41517,1.40923,648.294,460.035,0,0,0.4816,0.341747,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8529,PEGCEL_clean,4.60881,3.89017,4.60881,1.36646,760.056,556.224,0,0,0.4938,0.361373,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8530,PEGCIP_clean,5.4738,4.63859,5.45736,1.20371,1399.17,1162.38,0,0,0.5244,0.435652,0,Zn,Yes,Zn,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8537,PEHBIO_clean,5.32555,3.82317,5.32413,1.14144,1772.97,1553.28,0,0,0.6352,0.556492,0,"Rh,Fe",No, ,clean,Y,Y,N,,N,,,,,,,,,,,,,,,,,,,,,
8539,PEHTON_clean,5.79765,4.80371,5.79765,1.25943,995.966,790.809,0,0,0.488,0.387478,0,Cu,Yes,Cu,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8540,PEJFEQ_clean,3.45673,2.75252,3.45167,2.56138,0,0,24.1937,9.44557,0.378,0.147577,0,Ga,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8541,PEJFIU_clean,4.46047,2.9683,4.46047,2.50933,0,0,416.308,165.904,0.4016,0.160043,0,Ga,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8542,PEJFOA_clean,4.64383,3.88697,4.63782,2.21077,775.822,350.929,123.298,55.7717,0.4612,0.208615,0,Ga,Yes,Ga,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
8543,PEJFUG_clean,5.6094,5.1902,5.6094,2.02674,953.383,470.404,0,0,0.4916,0.242558,0,Ga,No, ,clean,Y,Y,Y,,N,,,,,,,,,,,,,,,,,,,,,
